Term,Stamm,Sprache,Zeitraum
सप्तन्,*saptá,Proto-Indo-Aryan,2000 BCE - 1500 BCE
सप्तन्,*saptá,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सप्तन्,*septḿ̥,Proto-Indo-European,4500 BCE - 2500 BCE
मांस,*māmsám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अर्घ,*Hargʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अर्घ,*h₂elgʷʰ-ós,Proto-Indo-European,4500 BCE - 2500 BCE
नारी,*Hnā́riš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
Calcutta,কলকাতা,Bengali,not available
میدان,مَيْدَان,Arabic,600 CE - present
میدان,*médʰyos,Proto-Indo-European,4500 BCE - 2500 BCE
दर्भ,*darbʰás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
दर्भ,*darbʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दर्भ,*derbʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
عطر,عِطْر,Arabic,600 CE - present
bus,omnibus,English,1550 CE - present
ऋतु,*Hr̥túš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
प्लव,*plew-,Proto-Indo-European,4500 BCE - 2500 BCE
प्लव,*prew-,Proto-Indo-European,4500 BCE - 2500 BCE
बहुधान्य,बहु,Sanskrit,1500 BCE - present (liturgical/classical)
बहुधान्य,धान्य,Sanskrit,1500 BCE - present (liturgical/classical)
वर,*wáras,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वर,*wáras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
वर,*wer-,Proto-Indo-European,4500 BCE - 2500 BCE
वर,*welh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
mètre,metrum,Latin,700 BCE - 500 CE
mètre,μέτρον,Ancient Greek,1500 BCE - 300 BCE
harmonium,harmonium,French,1600 CE - present
अश्व,*Háśwas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अश्व,*Háćwas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अश्व,*h₁éḱwos,Proto-Indo-European,4500 BCE - 2500 BCE
खर,*kh₂er-,Proto-Indo-European,4500 BCE - 2500 BCE
खर,*kʰáras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
चित्रभानु,चित्र,Sanskrit,1500 BCE - present (liturgical/classical)
चित्रभानु,भानु,Sanskrit,1500 BCE - present (liturgical/classical)
विक्रम,*weys-,Proto-Indo-European,4500 BCE - 2500 BCE
व्यय,वि-,Sanskrit,1500 BCE - present (liturgical/classical)
व्यय,इ,Sanskrit,1500 BCE - present (liturgical/classical)
व्यय,-अ,Sanskrit,1500 BCE - present (liturgical/classical)
जल,*ȷ́alám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
collector,collectour,Middle English,1150 CE - 1500 CE
collector,collectour,Anglo-Norman,not available
collector,collector,Late Latin,200 CE - 600 CE
collector,colligō,Latin,700 BCE - 500 CE
अक्षि,*Hákṣi,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अक्षि,*Hákši,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अक्षि,*h₃ókʷs,Proto-Indo-European,4500 BCE - 2500 BCE
हरि,*źʰárHiṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
हरि,*ȷ́ʰárHiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हरि,*ǵʰelh₃-,Proto-Indo-European,4500 BCE - 2500 BCE
शर्करा,*śárkaraH,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शर्करा,*ćárkaraH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शर्करा,*ḱorkeh₂,Proto-Indo-European,4500 BCE - 2500 BCE
सिंह,*sinźʰás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
सिंह,*sinȷ́ʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सिंह,*sinǵʰo-,Proto-Indo-European,4500 BCE - 2500 BCE
abba,ἀββα,Ancient Greek,1500 BCE - 300 BCE
abba,אבא,Aramaic,not available
אבא,*ʔabw-,Proto-Semitic,not available
घोष,*gʰáwṣas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
घोष,*gʰáwšas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ace,as,Old French,800 CE - 1400 CE
ace,as,Latin,700 BCE - 500 CE
ace,*h₁éǵʰs,Proto-Indo-European,4500 BCE - 2500 BCE
ace,*h₂eḱ-,Proto-Indo-European,4500 BCE - 2500 BCE
पत्नी,*pátniH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पत्नी,*pótnih₂,Proto-Indo-European,4500 BCE - 2500 BCE
पति,*pátiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पति,*pótis,Proto-Indo-European,4500 BCE - 2500 BCE
भूमि,*bʰúHmiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
भूमि,*bʰuH-,Proto-Indo-European,4500 BCE - 2500 BCE
sabão,sabon,Old Portuguese,870 CE - 1400 CE
sabão,sāpōnem,Latin,700 BCE - 500 CE
sabão,*saipǭ,Proto-Germanic,500 BCE - 500 CE
sabão,*seyb-,Proto-Indo-European,4500 BCE - 2500 BCE
तराज़ू,𐬙𐬀𐬭𐬁𐬰𐬎,Avestan,not available
असुर,*Hásuras,Proto-Indo-Aryan,2000 BCE - 1500 BCE
असुर,*Hásuras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
असुर,*h₂ems-,Proto-Indo-European,4500 BCE - 2500 BCE
गिरि,*gr̥Híš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
गिरि,*gl̥h₁éys,Proto-Indo-European,4500 BCE - 2500 BCE
दण्ड,*taṇṭa,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
दन्त,*Hdánts,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दन्त,*h₃dónts,Proto-Indo-European,4500 BCE - 2500 BCE
pump,pumpe,Middle English,1150 CE - 1500 CE
pump,pompe,Middle Dutch,1150 CE - 1500 CE
pump,pumpe,Middle Low German,1200 CE - 1600 CE
pump,pampoesje,Dutch,1500 CE - present
pump,pampus,Javanese,not available
pump,پاپوش,Persian,1000 CE - present
pump,بَابُوش,Arabic,600 CE - present
टीका,টিকা,Bengali,not available
टीका,तिलक,Sanskrit,1500 BCE - present (liturgical/classical)
टीका,टीका,Sanskrit,1500 BCE - present (liturgical/classical)
ध्वनि,*dʰwaníṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
ध्वनि,*dʰwaníš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ध्वनि,*dʰwen-,Proto-Indo-European,4500 BCE - 2500 BCE
इष्ट,*Hiṣṭás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
इष्ट,*Hištás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शोक,*śṓcati,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शोक,*ḱewk-,Proto-Indo-European,4500 BCE - 2500 BCE
क्षम्,*ḍẓʰáHs,Proto-Indo-Aryan,2000 BCE - 1500 BCE
क्षम्,*ȷ́ʰžʰáHs,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्षम्,*dʰéǵʰōm,Proto-Indo-European,4500 BCE - 2500 BCE
क्षम्,*kšamH-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
गणपति,गण,Sanskrit,1500 BCE - present (liturgical/classical)
गणपति,पति,Sanskrit,1500 BCE - present (liturgical/classical)
शुक,*kū-,Proto-Indo-European,4500 BCE - 2500 BCE
गृह,*gʰr̥dʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
प्रभाकर,प्रभा,Sanskrit,1500 BCE - present (liturgical/classical)
प्रभाकर,कर,Sanskrit,1500 BCE - present (liturgical/classical)
मातृ,*máHtā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मातृ,*méh₂tēr,Proto-Indo-European,4500 BCE - 2500 BCE
धर्म,*dʰármas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अद्रि,*Hádriṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अद्रि,*Hádriš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अङ्ग,*Hángas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अङ्ग,*Hángas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अङ्ग,*h₂eng-,Proto-Indo-European,4500 BCE - 2500 BCE
दीपावलि,दीप,Sanskrit,1500 BCE - present (liturgical/classical)
दीपावलि,आवलि,Sanskrit,1500 BCE - present (liturgical/classical)
गर्भ,*gárbʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
Panama,Panamá,Spanish,1600 CE - present
लघु,*Hlagʰúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
लघु,*Hlagʰúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
लघु,*h₁léngʰus,Proto-Indo-European,4500 BCE - 2500 BCE
शास्त्र,*śāstra,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शास्त्र,*ḱeh₁s-,Proto-Indo-European,4500 BCE - 2500 BCE
pack,pak,Middle English,1150 CE - 1500 CE
pack,pæcca,Old English,450 CE - 1150 CE
pack,pak,Middle Dutch,1150 CE - 1500 CE
pack,*pakkô,Proto-Germanic,500 BCE - 500 CE
pack,pakken,Middle English,1150 CE - 1500 CE
दिन,*dinám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
दिन,*dinám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दिन,*dyew-,Proto-Indo-European,4500 BCE - 2500 BCE
हिमालय,हिम,Sanskrit,1500 BCE - present (liturgical/classical)
हिमालय,आलय,Sanskrit,1500 BCE - present (liturgical/classical)
हृदय,*źʰŕ̥dayam,Proto-Indo-Aryan,2000 BCE - 1500 BCE
हृदय,*ȷ́ʰŕ̥dayam,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हृदय,*ḱr̥d-,Proto-Indo-European,4500 BCE - 2500 BCE
नामन्,*Hnā́ma,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नामन्,*h₁nómn̥,Proto-Indo-European,4500 BCE - 2500 BCE
शिरस्,*śŕ̥Has,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शिरस्,*ćŕ̥Has,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नाग,𒀭𒈾,Sumerian,not available
नाग,*negʷ-,Proto-Indo-European,4500 BCE - 2500 BCE
carbon,carbō,Latin,700 BCE - 500 CE
carbon,*kerh₃-,Proto-Indo-European,4500 BCE - 2500 BCE
गति,*gátiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
गति,*gʷémtis,Proto-Indo-European,4500 BCE - 2500 BCE
pencil,pincil,Old French,800 CE - 1400 CE
pencil,pēnicillum,Latin,700 BCE - 500 CE
κάλαμος,*ḱolh₂mos,Proto-Indo-European,4500 BCE - 2500 BCE
अरण्य,*h₂el-,Proto-Indo-European,4500 BCE - 2500 BCE
गृध्र,*gr̥dʰrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
राशि,*rāśíṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
राशि,*rāćíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दीर्घ,*dr̥Hgʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दीर्घ,*dl̥h₁gʰós,Proto-Indo-European,4500 BCE - 2500 BCE
राष्ट्रपति,राष्ट्रपति,Sanskrit,1500 BCE - present (liturgical/classical)
अहम्,*aźʰám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अहम्,*aȷ́ʰám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अहम्,*éǵh₂,Proto-Indo-European,4500 BCE - 2500 BCE
सु-,*Hsu-,Proto-Indo-Aryan,2000 BCE - 1500 BCE
सु-,*Hsu-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सु-,*h₁su-,Proto-Indo-European,4500 BCE - 2500 BCE
मति,*matíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मति,*méntis,Proto-Indo-European,4500 BCE - 2500 BCE
जन,*ȷ́ánHas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
जन,*ȷ́ánHas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जन,*ǵénh₁os,Proto-Indo-European,4500 BCE - 2500 BCE
rail,rail,Middle English,1150 CE - 1500 CE
rail,regol,Old English,450 CE - 1150 CE
rail,reille,Old French,800 CE - 1400 CE
rail,regula,Latin,700 BCE - 500 CE
rail,râle,French,1600 CE - present
rail,raalle,Middle French,1340 CE - 1610 CE
rail,rasle,Old French,800 CE - 1400 CE
rail,railler,Middle French,1340 CE - 1610 CE
rail,hræġl,Old English,450 CE - 1150 CE
rail,raier,Anglo-Norman,not available
rail,raier,Middle French,1340 CE - 1610 CE
विधवा,*HwidʰáwaH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
विधवा,*h₁widʰéwh₂,Proto-Indo-European,4500 BCE - 2500 BCE
भुज्,*bʰewgʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
भुज्,*bʰewg-,Proto-Indo-European,4500 BCE - 2500 BCE
नष्ट,*naṣṭás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
नष्ट,*naštás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
आशु,*HaHśúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
आशु,*HaHćúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शिव,*ḱey-,Proto-Indo-European,4500 BCE - 2500 BCE
शिव,*ḱewh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
जीव,*ǰiHwás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जीव,*gʷih₃wós,Proto-Indo-European,4500 BCE - 2500 BCE
रुधिर,*Hrudʰrás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
रुधिर,*Hrudʰrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
रुधिर,*h₁rudʰrós,Proto-Indo-European,4500 BCE - 2500 BCE
दश,*dáśa,Proto-Indo-Aryan,2000 BCE - 1500 BCE
दश,*dáća,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दश,*déḱm̥,Proto-Indo-European,4500 BCE - 2500 BCE
दुहितृ,*dʰugʰdʰā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दुहितृ,*dʰugh₂tḗr,Proto-Indo-European,4500 BCE - 2500 BCE
जिह्वा,*ȷ́iźʰwáH,Proto-Indo-Aryan,2000 BCE - 1500 BCE
जिह्वा,*ȷ́iȷ́ʰwáH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जिह्वा,*dn̥ǵʰwéh₂s,Proto-Indo-European,4500 BCE - 2500 BCE
नक्त,*nókʷts,Proto-Indo-European,4500 BCE - 2500 BCE
पितृ,*pHtā́,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पितृ,*ph₂tḗr,Proto-Indo-European,4500 BCE - 2500 BCE
विंशति,*HwiHćatí,Proto-Indo-Iranian,2200 BCE - 1800 BCE
विंशति,*h₁wih₁ḱm̥ti,Proto-Indo-European,4500 BCE - 2500 BCE
स्थिर,*stHrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
स्थिर,*steh₂-,Proto-Indo-European,4500 BCE - 2500 BCE
शिशिर,*ḱel-,Proto-Indo-European,4500 BCE - 2500 BCE
तन्त्र,*tántram,Proto-Indo-Aryan,2000 BCE - 1500 BCE
तन्त्र,*tántram,Proto-Indo-Iranian,2200 BCE - 1800 BCE
तन्त्र,*téntlom,Proto-Indo-European,4500 BCE - 2500 BCE
ऋषि,*ŕ̥ṣiṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
ऋषि,*r̥šíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
तान,*tā́nas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
तान,*tā́nas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
तान,*tónos,Proto-Indo-European,4500 BCE - 2500 BCE
प्रीति,*priHtíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अस्थि,*Hástʰi,Proto-Indo-Iranian,2200 BCE - 1800 BCE
Burma,ဗမာ,Burmese,not available
東京,東京,Vietnamese,not available
Persia,Περσίς,Ancient Greek,1500 BCE - 300 BCE
Baghdad,بَغْدَاد,Arabic,600 CE - present
Baghdad,بغداد,Persian,1000 CE - present
सिन्धु,*síndʰuṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
सिन्धु,*síndʰuš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शाला,*ḱel-eh₂,Proto-Indo-European,4500 BCE - 2500 BCE
सर्व,*sárwas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
सर्व,*sárwas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सर्व,*sólh₂wos,Proto-Indo-European,4500 BCE - 2500 BCE
पुत्र,*putrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पुत्र,*peh₂w-,Proto-Indo-European,4500 BCE - 2500 BCE
सभापति,सभा,Sanskrit,1500 BCE - present (liturgical/classical)
सभापति,पति,Sanskrit,1500 BCE - present (liturgical/classical)
भूपति,भू,Sanskrit,1500 BCE - present (liturgical/classical)
भूपति,पति,Sanskrit,1500 BCE - present (liturgical/classical)
Ankara,Ankara,Turkish,not available
Ankara,آنقره,Ottoman Turkish,not available
Ankara,Ἄγκυρα,Ancient Greek,1500 BCE - 300 BCE
Ankara,آنقره,Ottoman Turkish,not available
पुरुष,*pŕ̥Hṣas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पुरुष,*perh₃-,Proto-Indo-European,4500 BCE - 2500 BCE
वरुण,*Hwárunas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
वरुण,*Hwárunas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
دربار,دربار,Persian,1000 CE - present
دیوان,dywʾn',Middle Persian,300 BCE - 651 CE
लाक्षा,*laḱs-,Proto-Indo-European,4500 BCE - 2500 BCE
लूट,लुण्ट्,Sanskrit,1500 BCE - present (liturgical/classical)
पैसा,पद,Sanskrit,1500 BCE - present (liturgical/classical)
पैसा,अंश,Sanskrit,1500 BCE - present (liturgical/classical)
पक्का,पक्व,Sanskrit,1500 BCE - present (liturgical/classical)
پرده,pltk',Middle Persian,300 BCE - 651 CE
پرده,*pleh₂-,Proto-Indo-European,4500 BCE - 2500 BCE
भय,*bʰeyh₂-,Proto-Indo-European,4500 BCE - 2500 BCE
दोष,*dáwṣas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
दोष,*dáwšas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दोष,*dew-,Proto-Indo-European,4500 BCE - 2500 BCE
अभि,*Habʰí,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अभि,*Habʰí,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अभि,*h₂m̥bʰi,Proto-Indo-European,4500 BCE - 2500 BCE
