Term,Stamm,Sprache,Zeitraum
Hofburg,Burg,German,750 CE - present
Flugscheibe,Flug,German,750 CE - present
Flugscheibe,Scheibe,German,750 CE - present
Wollschal,Wolle,German,750 CE - present
Wollschal,Schal,German,750 CE - present
Subtraktionsfuge,Subtraktion,German,750 CE - present
Subtraktionsfuge,-s-,German,750 CE - present
Subtraktionsfuge,Fuge,German,750 CE - present
Fugenlaut,Fuge,German,750 CE - present
Fugenlaut,-n-,German,750 CE - present
Fugenlaut,Laut,German,750 CE - present
Putztuch,Putzen,German,750 CE - present
Putztuch,Tuch,German,750 CE - present
Gleitlaut,gleiten,German,750 CE - present
Gleitlaut,Laut,German,750 CE - present
Bindelaut,binden,German,750 CE - present
Bindelaut,Laut,German,750 CE - present
Prachtweib,Pracht,German,750 CE - present
Prachtweib,Weib,German,750 CE - present
Verlobungsring,Verlobung,German,750 CE - present
Verlobungsring,-s-,German,750 CE - present
Verlobungsring,Ring,German,750 CE - present
Flughund,Flug,German,750 CE - present
Flughund,Hund,German,750 CE - present
Königsfamilie,König,German,750 CE - present
Königsfamilie,-s-,German,750 CE - present
Königsfamilie,Familie,German,750 CE - present
Kraftvergeudung,Kraft,German,750 CE - present
Kraftvergeudung,Vergeudung,German,750 CE - present
Perlenkette,Perle,German,750 CE - present
Perlenkette,-n-,German,750 CE - present
Perlenkette,Kette,German,750 CE - present
Zeitvergeudung,Zeit,German,750 CE - present
Zeitvergeudung,Vergeudung,German,750 CE - present
Teilsatz,Teil,German,750 CE - present
Teilsatz,Satz,German,750 CE - present
Gesamtlage,gesamt,German,750 CE - present
Gesamtlage,Lage,German,750 CE - present
Halbsatz,halb,German,750 CE - present
Halbsatz,Satz,German,750 CE - present
Segeltuch,Segel,German,750 CE - present
Segeltuch,Tuch,German,750 CE - present
Kameramodell,Kamera,German,750 CE - present
Kameramodell,Modell,German,750 CE - present
Schneeeule,Schnee,German,750 CE - present
Schneeeule,Eule,German,750 CE - present
Reizüberflutung,Reiz,German,750 CE - present
Reizüberflutung,Überflutung,German,750 CE - present
Fabrikationsfehler,Fabrikation,German,750 CE - present
Fabrikationsfehler,-s-,German,750 CE - present
Fabrikationsfehler,Fehler,German,750 CE - present
Kanin,kanīn,Middle Low German,1200 CE - 1600 CE
Kanin,connijn,Middle Dutch,1150 CE - 1500 CE
Kanin,connin,Old French,800 CE - 1400 CE
Kanin,cunīculus,Latin,700 BCE - 500 CE
Lehramt,lehren,German,750 CE - present
Lehramt,Amt,German,750 CE - present
Anmachspruch,Anmache,German,750 CE - present
Anmachspruch,Spruch,German,750 CE - present
Teigtasche,Teig,German,750 CE - present
Teigtasche,Tasche,German,750 CE - present
Rah,rahe,Middle High German,1050 CE - 1500 CE
Rah,râ,Middle Low German,1200 CE - 1600 CE
Rah,*rahō,Proto-Germanic,500 BCE - 500 CE
Rah,raha,Old High German,750 CE - 1050 CE
Rahsegel,Rah,German,750 CE - present
Rahsegel,Segel,German,750 CE - present
Totensonntag,Tote,German,750 CE - present
Totensonntag,Sonntag,German,750 CE - present
Ratatouille,ratatolha,Occitan,not available
Herrengedeck,Herr,German,750 CE - present
Herrengedeck,-en-,German,750 CE - present
Herrengedeck,Gedeck,German,750 CE - present
Abdampfschale,abdampfen,German,750 CE - present
Abdampfschale,Schale,German,750 CE - present
Abdampfturbine,Abdampf,German,750 CE - present
Abdampfturbine,Turbine,German,750 CE - present
Maulgeige,Maul,German,750 CE - present
Maulgeige,Geige,German,750 CE - present
Piñata,pignatta,Italian,1400 CE - present
Piñata,pigna,Italian,1400 CE - present
Piñata,pīnea,Latin,700 BCE - 500 CE
Sprühkäse,sprühen,German,750 CE - present
Sprühkäse,Käse,German,750 CE - present
Sitka-Fichte,Sitka,German,750 CE - present
Sitka-Fichte,Fichte,German,750 CE - present
Gemeine Fichte,gemein,German,750 CE - present
Gemeine Fichte,Fichte,German,750 CE - present
Schwarzkiefer,Schwarz,German,750 CE - present
Schwarzkiefer,Kiefer,German,750 CE - present
Edeltanne,edel,German,750 CE - present
Edeltanne,Tanne,German,750 CE - present
Falschschreibung,falsch,German,750 CE - present
Falschschreibung,Schreibung,German,750 CE - present
Rechtschreibfehler,Rechtschreibung,German,750 CE - present
Rechtschreibfehler,Fehler,German,750 CE - present
Schuldkult,Schuld,German,750 CE - present
Schuldkult,Kult,German,750 CE - present
Blaufichte,blau,German,750 CE - present
Blaufichte,Fichte,German,750 CE - present
OMG-Teilchen,OMG particle,English,1550 CE - present
Retourkutsche,retour,German,750 CE - present
Retourkutsche,Kutsche,German,750 CE - present
Meuchelmord,meucheln,German,750 CE - present
Meuchelmord,Mord,German,750 CE - present
Nazischwein,Nazi,German,750 CE - present
Nazischwein,Schwein,German,750 CE - present
Panzerschokolade,Panzer,German,750 CE - present
Panzerschokolade,Schokolade,German,750 CE - present
Sondersprache,sonder,German,750 CE - present
Sondersprache,Sprache,German,750 CE - present
Volksgericht,Volk,German,750 CE - present
Volksgericht,-s-,German,750 CE - present
Volksgericht,Gericht,German,750 CE - present
Frischhaltefolie,frisch,German,750 CE - present
Frischhaltefolie,halten,German,750 CE - present
Frischhaltefolie,Folie,German,750 CE - present
Fehlurteil,fehlen,German,750 CE - present
Fehlurteil,Urteil,German,750 CE - present
Baumast,Baum,German,750 CE - present
Baumast,Ast,German,750 CE - present
Sklaventreiber,Sklave,German,750 CE - present
Sklaventreiber,-n-,German,750 CE - present
Sklaventreiber,Treiber,German,750 CE - present
Honigtopf,Honig,German,750 CE - present
Honigtopf,Topf,German,750 CE - present
Fischkutter,Fisch,German,750 CE - present
Fischkutter,Kutter,German,750 CE - present
Schnappatmung,schnappen,German,750 CE - present
Schnappatmung,Atmung,German,750 CE - present
Hilfswilliger,Hilfe,German,750 CE - present
Hilfswilliger,-s-,German,750 CE - present
Hilfswilliger,willig,German,750 CE - present
Tunwort,tun,German,750 CE - present
Tunwort,Wort,German,750 CE - present
Tuwort,tun,German,750 CE - present
Tuwort,Wort,German,750 CE - present
Geldscheinbündel,Geldschein,German,750 CE - present
Geldscheinbündel,Bündel,German,750 CE - present
Sibirische Fichte,sibirisch,German,750 CE - present
Sibirische Fichte,Fichte,German,750 CE - present
aufsehenerregend,Aufsehen,German,750 CE - present
aufsehenerregend,erregend,German,750 CE - present
Fietse,fiets,Dutch,1500 CE - present
Fietse,fietse,Dutch Low Saxon,not available
Stinkkatze,stinken,German,750 CE - present
Stinkkatze,Katze,German,750 CE - present
Sprungturm,Sprung,German,750 CE - present
Sprungturm,Turm,German,750 CE - present
Schubkraft,Schub,German,750 CE - present
Schubkraft,Kraft,German,750 CE - present
Stellungskrieg,Stellung,German,750 CE - present
Stellungskrieg,-s-,German,750 CE - present
Stellungskrieg,Krieg,German,750 CE - present
Nordmanntanne,Nordmann,German,750 CE - present
Nordmanntanne,Tanne,German,750 CE - present
Zwiebelmett,Zwiebel,German,750 CE - present
Zwiebelmett,Mett,German,750 CE - present
Konzertflügel,Konzert,German,750 CE - present
Konzertflügel,Flügel,German,750 CE - present
Hungerhaken,Hunger,German,750 CE - present
Hungerhaken,Haken,German,750 CE - present
Hungerharke,Hunger,German,750 CE - present
Hungerharke,Harke,German,750 CE - present
Hahnenschrei,Hahn,German,750 CE - present
Hahnenschrei,-n-,German,750 CE - present
Hahnenschrei,Schrei,German,750 CE - present
Schutzhelm,Schutz,German,750 CE - present
Schutzhelm,Helm,German,750 CE - present
Bib,Bibliothek,German,750 CE - present
hochschlafen,hoch,German,750 CE - present
hochschlafen,schlafen,German,750 CE - present
Staket,"estakette, estachette",Middle French,1340 CE - 1610 CE
Staket,estache,Old French,800 CE - 1400 CE
Staket,*stakô,Proto-Germanic,500 BCE - 500 CE
Staket,*(s)teg-,Proto-Indo-European,4500 BCE - 2500 BCE
leeressen,leer,German,750 CE - present
leeressen,essen,German,750 CE - present
halbleer,halb,German,750 CE - present
halbleer,leer,German,750 CE - present
Gewissensbiss,Gewissen,German,750 CE - present
Gewissensbiss,-s-,German,750 CE - present
Gewissensbiss,Biss,German,750 CE - present
Gewissensbiss, ,Latin,700 BCE - 500 CE
entzweibrechen,entzwei,German,750 CE - present
entzweibrechen,brechen,German,750 CE - present
Kraftrad,Kraft,German,750 CE - present
Kraftrad,Rad,German,750 CE - present
Krad,Kraftrad,German,750 CE - present
Kradschütze,Krad,German,750 CE - present
Kradschütze,Schütze,German,750 CE - present
Vollpfosten,voll,German,750 CE - present
Vollpfosten,Pfosten,German,750 CE - present
Freiheitsberaubung,Freiheit,German,750 CE - present
Freiheitsberaubung,-s-,German,750 CE - present
Freiheitsberaubung,Beraubung,German,750 CE - present
Kirchturmpolitik,Kirchturm,German,750 CE - present
Kirchturmpolitik,Politik,German,750 CE - present
Ehescheidung,Ehe,German,750 CE - present
Ehescheidung,Scheidung,German,750 CE - present
losfahren,los,German,750 CE - present
losfahren,fahren,German,750 CE - present
drauflos-,drauf,German,750 CE - present
drauflos-,los,German,750 CE - present
Bärenhunger,Bär,German,750 CE - present
Bärenhunger,-en-,German,750 CE - present
Bärenhunger,Hunger,German,750 CE - present
Tümelei,Deutschtümelei,German,750 CE - present
Hurrapatriotismus,hurra,German,750 CE - present
Hurrapatriotismus,Patriotismus,German,750 CE - present
Brotherr,Brot,German,750 CE - present
Brotherr,Herr,German,750 CE - present
Bringschuld,bringen,German,750 CE - present
Bringschuld,Schuld,German,750 CE - present
Hemmschwelle,hemmen,German,750 CE - present
Hemmschwelle,Schwelle,German,750 CE - present
gemeingefährlich,gemein,German,750 CE - present
gemeingefährlich,gefährlich,German,750 CE - present
Alltagsrassismus,Alltag,German,750 CE - present
Alltagsrassismus,-s-,German,750 CE - present
Alltagsrassismus,Rassismus,German,750 CE - present
wachküssen,wach,German,750 CE - present
wachküssen,küssen,German,750 CE - present
Gürtellinie,Gürtel,German,750 CE - present
Gürtellinie,Linie,German,750 CE - present
Novemberverbrecher,November,German,750 CE - present
Novemberverbrecher,Verbrecher,German,750 CE - present
Teckel,Teckel,Low German,1200 CE - present
Reichskammergericht,Reich,German,750 CE - present
Reichskammergericht,-s-,German,750 CE - present
Reichskammergericht,Kammergericht,German,750 CE - present
Inselberg,Insel,German,750 CE - present
Inselberg,Berg,German,750 CE - present
Uferweg,Ufer,German,750 CE - present
Uferweg,Weg,German,750 CE - present
treideln,treideln,Low German,1200 CE - present
treideln,treilen,Middle Low German,1200 CE - 1600 CE
treideln,treilen,Middle Dutch,1150 CE - 1500 CE
treideln,trailler,Old French,800 CE - 1400 CE
treideln,tragula,Latin,700 BCE - 500 CE
schiefliegen,schief,German,750 CE - present
schiefliegen,liegen,German,750 CE - present
Mastvieh,mästen,German,750 CE - present
Mastvieh,Vieh,German,750 CE - present
Wiederholungstäter,Wiederholung,German,750 CE - present
Wiederholungstäter,-s-,German,750 CE - present
Wiederholungstäter,Täter,German,750 CE - present
Intensivtäter,intensiv,German,750 CE - present
Intensivtäter,Täter,German,750 CE - present
stracks,strackes,Middle High German,1050 CE - 1500 CE
Feh,vēch,Middle High German,1050 CE - 1500 CE
Feh,fēh,Old High German,750 CE - 1050 CE
Feh,*faih,Proto-West Germanic,before 500 CE (unconfirmed)
Feh,*faihaz,Proto-Germanic,500 BCE - 500 CE
Natriumverbindung,Natrium,German,750 CE - present
Natriumverbindung,Verbindung,German,750 CE - present
Essgabel,essen,German,750 CE - present
Essgabel,Gabel,German,750 CE - present
Wechselrichter,wechseln,German,750 CE - present
Wechselrichter,Richter,German,750 CE - present
Einberufungsbefehl,Einberufung,German,750 CE - present
Einberufungsbefehl,Befehl,German,750 CE - present
Siegtorschütze,Siegtor,German,750 CE - present
Siegtorschütze,Schütze,German,750 CE - present
Siegtorschütze,Sieg,German,750 CE - present
Siegtorschütze,Torschütze,German,750 CE - present
Sündenfall,Sünde,German,750 CE - present
Sündenfall,Fall,German,750 CE - present
Kronkorken,Krone,German,750 CE - present
Kronkorken,Korken,German,750 CE - present
Kontrollverlust,Kontrolle,German,750 CE - present
Kontrollverlust,Verlust,German,750 CE - present
Unrechtsstaat,Unrecht,German,750 CE - present
Unrechtsstaat,Staat,German,750 CE - present
Vervielfältigungszahlwort,Vervielfältigung,German,750 CE - present
Vervielfältigungszahlwort,Zahlwort,German,750 CE - present
Sammelzahlwort,sammeln,German,750 CE - present
Sammelzahlwort,Zahlwort,German,750 CE - present
Altweibermühle,alt,German,750 CE - present
Altweibermühle,Weib,German,750 CE - present
Altweibermühle,-er,German,750 CE - present
Altweibermühle,Mühle,German,750 CE - present
Kunstpause,Kunst,German,750 CE - present
Kunstpause,Pause,German,750 CE - present
Gesamtzusammenhang,gesamt,German,750 CE - present
Gesamtzusammenhang,Zusammenhang,German,750 CE - present
Fahrradfahren,Fahrrad,German,750 CE - present
Fahrradfahren,fahren,German,750 CE - present
Grabbelkiste,grabbeln,German,750 CE - present
Grabbelkiste,Kiste,German,750 CE - present
Teilmobilmachung,Teil,German,750 CE - present
Teilmobilmachung,Mobilmachung,German,750 CE - present
Generalmobilmachung,general,German,750 CE - present
Generalmobilmachung,Mobilmachung,German,750 CE - present
Zwischenzeugnis,zwischen,German,750 CE - present
Zwischenzeugnis,Zeugnis,German,750 CE - present
Gedächtnisprotokoll,Gedächtnis,German,750 CE - present
Gedächtnisprotokoll,Protokoll,German,750 CE - present
Frühsexualisierung,früh,German,750 CE - present
Frühsexualisierung,Sexualisierung,German,750 CE - present
Nazi-Jargon,Nazi,German,750 CE - present
Nazi-Jargon,Jargon,German,750 CE - present
Gattungszahlwort,Gattung,German,750 CE - present
Gattungszahlwort,Zahlwort,German,750 CE - present
Grundzahl,Grund,German,750 CE - present
Grundzahl,Zahl,German,750 CE - present
Komasaufen,Koma,German,750 CE - present
Komasaufen,Saufen,German,750 CE - present
Hüftgold,Hüfte,German,750 CE - present
Hüftgold,Gold,German,750 CE - present
Kuschelkurs,kuscheln,German,750 CE - present
Kuschelkurs,Kurs,German,750 CE - present
Herdprämie,Herd,German,750 CE - present
Herdprämie,Prämie,German,750 CE - present
Hybridauto,hybrid,German,750 CE - present
Hybridauto,Auto,German,750 CE - present
Hexenprozess,Hexe,German,750 CE - present
Hexenprozess,Prozess,German,750 CE - present
Abenteuerspielplatz,Abenteuer,German,750 CE - present
Abenteuerspielplatz,Spielplatz,German,750 CE - present
Ampelfrau,Ampel,German,750 CE - present
Ampelfrau,Frau,German,750 CE - present
Drohnenangriff,Drohne,German,750 CE - present
Drohnenangriff,-n-,German,750 CE - present
Drohnenangriff,Angriff,German,750 CE - present
Cyberkrieg,cyberwar,English,1550 CE - present
Zipphose,Zipp,German,750 CE - present
Zipphose,Hose,German,750 CE - present
Quotenkönig,Quote,German,750 CE - present
Quotenkönig,König,German,750 CE - present
Klickzahl,klicken,German,750 CE - present
Klickzahl,Zahl,German,750 CE - present
Zinsswap,Zins,German,750 CE - present
Zinsswap,swap,German,750 CE - present
Sexperte,Sex,German,750 CE - present
Sexperte,Experte,German,750 CE - present
Abrissparty,Abriss,German,750 CE - present
Abrissparty,Party,German,750 CE - present
Bierdusche,Bier,German,750 CE - present
Bierdusche,Dusche,German,750 CE - present
Medienhype,Medien,German,750 CE - present
Medienhype,Hype,German,750 CE - present
karrieregeil,Karriere,German,750 CE - present
karrieregeil,geil,German,750 CE - present
Kopfkino,Kopf,German,750 CE - present
Kopfkino,Kino,German,750 CE - present
Nachtshopping,Nacht,German,750 CE - present
Nachtshopping,Shopping,German,750 CE - present
Schleckzeug,schlecken,German,750 CE - present
Schleckzeug,Zeug,German,750 CE - present
Willkommenskultur,Willkommen,German,750 CE - present
Willkommenskultur,-s-,German,750 CE - present
Willkommenskultur,Kultur,German,750 CE - present
Lutherbibel,Luther,German,750 CE - present
Lutherbibel,Bibel,German,750 CE - present
Pirogge,пирог,Russian,not available
Pirogge,pieróg,Polish,not available
Mittagsland,Mittag,German,750 CE - present
Mittagsland,-s-,German,750 CE - present
Mittagsland,Land,German,750 CE - present
Schutzhaft,Schutz,German,750 CE - present
Schutzhaft,Haft,German,750 CE - present
behaben,behaben,Middle High German,1050 CE - 1500 CE
behaben,bihaben,Old High German,750 CE - 1050 CE
behaben,*bihabbjan,Proto-West Germanic,before 500 CE (unconfirmed)
Binnen-I,binnen,German,750 CE - present
